id,fechaIntervencion,tipoIntervencion,estadoPrevio,estadoPosterior,JuegoID,Tipo,Comentarios
mnt-14526,2023-10-18,emergencia,bueno,regular,7135413,preventivo,comentario sobre el mantenimiento 14526
mnt-14527,2024-06-26,correctivo,bueno,bueno,3580755,queja_usuario,comentario sobre el mantenimiento 14527
mnt-14528,2024-10-03,preventivo,malo,bueno,7883907,preventivo,comentario sobre el mantenimiento 14528
mnt-14529,2023-10-29,emergencia,bueno,malo,25591,queja_usuario,comentario sobre el mantenimiento 14529
mnt-14530,2024-03-18,emergencia,malo,bueno,7526872,preventivo,comentario sobre el mantenimiento 14530
mnt-14531,2024-07-30,emergencia,bueno,malo,9223682,preventivo,comentario sobre el mantenimiento 14531
mnt-14532,2024-06-10,correctivo,bueno,regular,20786,preventivo,comentario sobre el mantenimiento 14532
mnt-14533,2024-03-31,preventivo,regular,regular,19120,queja_usuario,comentario sobre el mantenimiento 14533
mnt-14534,2024-03-23,emergencia,bueno,regular,35032,preventivo,comentario sobre el mantenimiento 14534
mnt-14535,2024-04-08,emergencia,bueno,regular,19226,preventivo,comentario sobre el mantenimiento 14535
mnt-14536,2024-03-08,emergencia,malo,malo,9313148,preventivo,comentario sobre el mantenimiento 14536
mnt-14537,2024-08-17,emergencia,bueno,regular,59088,queja_usuario,comentario sobre el mantenimiento 14537
mnt-14538,2024-02-22,emergencia,bueno,regular,7903129,preventivo,comentario sobre el mantenimiento 14538
mnt-14539,2024-06-04,correctivo,regular,malo,7889425,queja_usuario,comentario sobre el mantenimiento 14539
mnt-14540,2024-09-13,emergencia,malo,bueno,5658482,queja_usuario,comentario sobre el mantenimiento 14540
mnt-14541,2023-10-19,emergencia,malo,bueno,9435352,preventivo,comentario sobre el mantenimiento 14541
mnt-14542,2024-03-22,emergencia,regular,regular,9427249,queja_usuario,comentario sobre el mantenimiento 14542
mnt-14543,2024-07-14,emergencia,bueno,regular,7862168,preventivo,comentario sobre el mantenimiento 14543
mnt-14544,2024-10-06,preventivo,malo,bueno,59879,queja_usuario,comentario sobre el mantenimiento 14544
mnt-14545,2024-02-13,preventivo,malo,regular,3566875,queja_usuario,comentario sobre el mantenimiento 14545
mnt-14546,2024-01-18,preventivo,malo,malo,6778094,preventivo,comentario sobre el mantenimiento 14546
mnt-14547,2023-10-19,correctivo,malo,regular,7248154,queja_usuario,comentario sobre el mantenimiento 14547
mnt-14548,2024-05-22,emergencia,regular,regular,5492453,preventivo,comentario sobre el mantenimiento 14548
mnt-14549,2024-09-14,emergencia,malo,malo,57948,queja_usuario,comentario sobre el mantenimiento 14549
mnt-14550,2024-06-19,preventivo,malo,regular,9290975,preventivo,comentario sobre el mantenimiento 14550
mnt-14551,2023-10-29,preventivo,bueno,malo,34941,queja_usuario,comentario sobre el mantenimiento 14551
mnt-14552,2023-12-13,preventivo,malo,regular,8891693,queja_usuario,comentario sobre el mantenimiento 14552
mnt-14553,2024-03-04,emergencia,regular,malo,5241109,preventivo,comentario sobre el mantenimiento 14553
mnt-14554,2024-09-26,preventivo,regular,malo,35149,preventivo,comentario sobre el mantenimiento 14554
mnt-14555,2024-04-18,preventivo,malo,regular,7930221,preventivo,comentario sobre el mantenimiento 14555
mnt-14556,2023-10-27,correctivo,malo,malo,53069,preventivo,comentario sobre el mantenimiento 14556
mnt-14557,2023-10-17,preventivo,regular,bueno,4795145,preventivo,comentario sobre el mantenimiento 14557
mnt-14558,2023-11-10,emergencia,malo,malo,3575768,preventivo,comentario sobre el mantenimiento 14558
mnt-14559,2023-10-22,correctivo,malo,bueno,58423,preventivo,comentario sobre el mantenimiento 14559
mnt-14560,2024-07-16,correctivo,bueno,bueno,5174010,queja_usuario,comentario sobre el mantenimiento 14560
mnt-14561,2024-05-06,preventivo,malo,bueno,5158937,queja_usuario,comentario sobre el mantenimiento 14561
mnt-14562,2024-01-24,emergencia,bueno,bueno,3845306,preventivo,comentario sobre el mantenimiento 14562
mnt-14563,2024-05-27,emergencia,malo,bueno,5241070,preventivo,comentario sobre el mantenimiento 14563
mnt-14564,2024-07-11,preventivo,bueno,malo,19322,preventivo,comentario sobre el mantenimiento 14564
mnt-14565,2024-01-10,emergencia,malo,regular,32865,preventivo,comentario sobre el mantenimiento 14565
mnt-14566,2024-06-05,preventivo,bueno,bueno,3580771,preventivo,comentario sobre el mantenimiento 14566
mnt-14567,2024-02-14,preventivo,regular,malo,33640,queja_usuario,comentario sobre el mantenimiento 14567
mnt-14568,2024-04-27,preventivo,malo,bueno,9049195,preventivo,comentario sobre el mantenimiento 14568
mnt-14569,2024-09-02,correctivo,bueno,bueno,58151,queja_usuario,comentario sobre el mantenimiento 14569
mnt-14570,2024-07-13,preventivo,regular,bueno,7591615,queja_usuario,comentario sobre el mantenimiento 14570
mnt-14571,2024-01-26,emergencia,malo,malo,21525,queja_usuario,comentario sobre el mantenimiento 14571
mnt-14572,2024-03-22,correctivo,bueno,malo,33482,preventivo,comentario sobre el mantenimiento 14572
mnt-14573,2024-03-01,correctivo,regular,regular,32906,preventivo,comentario sobre el mantenimiento 14573
mnt-14574,2024-01-24,emergencia,regular,bueno,7886360,queja_usuario,comentario sobre el mantenimiento 14574
mnt-14575,2024-03-28,emergencia,bueno,bueno,9288548,preventivo,comentario sobre el mantenimiento 14575
mnt-14576,2023-11-21,emergencia,malo,bueno,20561,queja_usuario,comentario sobre el mantenimiento 14576
mnt-14577,2024-10-01,preventivo,regular,malo,8888650,preventivo,comentario sobre el mantenimiento 14577
mnt-14578,2024-02-04,preventivo,regular,bueno,9048980,preventivo,comentario sobre el mantenimiento 14578
mnt-14579,2024-09-15,emergencia,regular,malo,20557,queja_usuario,comentario sobre el mantenimiento 14579
mnt-14580,2024-05-17,correctivo,bueno,bueno,32874,preventivo,comentario sobre el mantenimiento 14580
mnt-14581,2024-05-28,preventivo,bueno,regular,22088,preventivo,comentario sobre el mantenimiento 14581
mnt-14582,2024-05-19,preventivo,regular,regular,3849427,preventivo,comentario sobre el mantenimiento 14582
mnt-14583,2024-04-19,emergencia,malo,regular,9494914,preventivo,comentario sobre el mantenimiento 14583
mnt-14584,2024-05-30,emergencia,malo,malo,6878816,preventivo,comentario sobre el mantenimiento 14584
mnt-14585,2024-10-02,emergencia,malo,malo,7794508,queja_usuario,comentario sobre el mantenimiento 14585
mnt-14586,2024-01-03,correctivo,bueno,malo,33306,preventivo,comentario sobre el mantenimiento 14586
mnt-14587,2024-05-27,emergencia,bueno,regular,19703,queja_usuario,comentario sobre el mantenimiento 14587
mnt-14588,2024-04-13,correctivo,bueno,regular,21296,queja_usuario,comentario sobre el mantenimiento 14588
mnt-14589,2024-03-27,preventivo,regular,regular,3573263,preventivo,comentario sobre el mantenimiento 14589
mnt-14590,2024-03-01,correctivo,regular,bueno,20393,queja_usuario,comentario sobre el mantenimiento 14590
mnt-14591,2024-03-15,preventivo,bueno,regular,4823197,preventivo,comentario sobre el mantenimiento 14591
mnt-14592,2024-02-01,emergencia,malo,bueno,5025119,preventivo,comentario sobre el mantenimiento 14592
mnt-14593,2023-12-09,preventivo,regular,bueno,22072,queja_usuario,comentario sobre el mantenimiento 14593
mnt-14594,2023-12-24,preventivo,malo,regular,7126522,preventivo,comentario sobre el mantenimiento 14594
mnt-14595,2024-03-18,preventivo,bueno,bueno,7896549,queja_usuario,comentario sobre el mantenimiento 14595
mnt-14596,2024-09-16,correctivo,bueno,regular,9224029,queja_usuario,comentario sobre el mantenimiento 14596
mnt-14597,2023-12-11,preventivo,regular,malo,7129040,queja_usuario,comentario sobre el mantenimiento 14597
mnt-14598,2023-12-01,emergencia,malo,bueno,59619,queja_usuario,comentario sobre el mantenimiento 14598
mnt-14599,2024-04-13,correctivo,regular,regular,3580735,preventivo,comentario sobre el mantenimiento 14599
mnt-14600,2023-11-09,preventivo,regular,regular,4983393,preventivo,comentario sobre el mantenimiento 14600
mnt-14601,2023-11-04,emergencia,malo,regular,59223,queja_usuario,comentario sobre el mantenimiento 14601
mnt-14602,2023-11-06,correctivo,bueno,regular,8976379,queja_usuario,comentario sobre el mantenimiento 14602
mnt-14603,2024-08-18,correctivo,malo,regular,34188,queja_usuario,comentario sobre el mantenimiento 14603
mnt-14604,2024-06-18,preventivo,regular,bueno,7741698,preventivo,comentario sobre el mantenimiento 14604
mnt-14605,2024-09-12,correctivo,malo,regular,5220748,preventivo,comentario sobre el mantenimiento 14605
mnt-14606,2024-09-29,correctivo,malo,bueno,32542,queja_usuario,comentario sobre el mantenimiento 14606
mnt-14607,2024-03-27,emergencia,malo,regular,7794498,preventivo,comentario sobre el mantenimiento 14607
mnt-14608,2024-04-26,correctivo,malo,bueno,9256445,queja_usuario,comentario sobre el mantenimiento 14608
mnt-14609,2024-07-06,emergencia,malo,malo,9157757,preventivo,comentario sobre el mantenimiento 14609
mnt-14610,2023-12-30,emergencia,regular,malo,21567,preventivo,comentario sobre el mantenimiento 14610
mnt-14611,2024-08-13,preventivo,malo,malo,21212,queja_usuario,comentario sobre el mantenimiento 14611
mnt-14612,2023-10-30,preventivo,bueno,bueno,58388,preventivo,comentario sobre el mantenimiento 14612
mnt-14613,2024-08-09,correctivo,regular,bueno,7870210,queja_usuario,comentario sobre el mantenimiento 14613
mnt-14614,2024-04-19,correctivo,regular,bueno,20526,queja_usuario,comentario sobre el mantenimiento 14614
mnt-14615,2024-01-09,emergencia,malo,regular,5252818,queja_usuario,comentario sobre el mantenimiento 14615
mnt-14616,2024-02-18,correctivo,bueno,bueno,58509,queja_usuario,comentario sobre el mantenimiento 14616
mnt-14617,2024-02-07,preventivo,bueno,bueno,9493022,preventivo,comentario sobre el mantenimiento 14617
mnt-14618,2024-09-27,correctivo,malo,malo,21531,preventivo,comentario sobre el mantenimiento 14618
mnt-14619,2024-06-26,emergencia,malo,bueno,9494917,queja_usuario,comentario sobre el mantenimiento 14619
mnt-14620,2024-06-15,correctivo,bueno,bueno,8804535,preventivo,comentario sobre el mantenimiento 14620
mnt-14621,2024-01-18,preventivo,bueno,regular,33680,queja_usuario,comentario sobre el mantenimiento 14621
mnt-14622,2024-03-11,emergencia,bueno,malo,7211904,queja_usuario,comentario sobre el mantenimiento 14622
mnt-14623,2024-06-15,emergencia,malo,malo,59917,queja_usuario,comentario sobre el mantenimiento 14623
mnt-14624,2024-05-07,preventivo,regular,bueno,33683,queja_usuario,comentario sobre el mantenimiento 14624
mnt-14625,2024-04-03,preventivo,malo,malo,7577909,queja_usuario,comentario sobre el mantenimiento 14625
mnt-14626,2024-05-06,preventivo,malo,regular,8977928,preventivo,comentario sobre el mantenimiento 14626
mnt-14627,2024-02-29,emergencia,regular,regular,20902,preventivo,comentario sobre el mantenimiento 14627
mnt-14628,2024-04-08,preventivo,regular,regular,32512,queja_usuario,comentario sobre el mantenimiento 14628
mnt-14629,2024-02-29,correctivo,malo,regular,22026,queja_usuario,comentario sobre el mantenimiento 14629
mnt-14630,2023-11-24,emergencia,malo,regular,7659050,queja_usuario,comentario sobre el mantenimiento 14630
mnt-14631,2024-07-19,preventivo,regular,malo,9158859,preventivo,comentario sobre el mantenimiento 14631
mnt-14632,2023-12-14,preventivo,bueno,bueno,6777775,queja_usuario,comentario sobre el mantenimiento 14632
mnt-14633,2024-05-26,emergencia,regular,malo,22299,preventivo,comentario sobre el mantenimiento 14633
mnt-14634,2024-10-04,preventivo,bueno,malo,9131323,preventivo,comentario sobre el mantenimiento 14634
mnt-14635,2024-10-10,preventivo,bueno,regular,7526525,queja_usuario,comentario sobre el mantenimiento 14635
mnt-14636,2023-10-20,emergencia,regular,bueno,22305,queja_usuario,comentario sobre el mantenimiento 14636
mnt-14637,2024-06-08,emergencia,malo,regular,33267,queja_usuario,comentario sobre el mantenimiento 14637
mnt-14638,2023-07-11,preventivo,bueno,regular,32593,preventivo,comentario sobre el mantenimiento 14638
mnt-14639,2023-08-12,correctivo,bueno,bueno,33555,preventivo,comentario sobre el mantenimiento 14639
mnt-14640,2024-02-25,emergencia,malo,bueno,52988,preventivo,comentario sobre el mantenimiento 14640
mnt-14641,2024-10-13,correctivo,malo,regular,21229,queja_usuario,comentario sobre el mantenimiento 14641
mnt-14642,2024-07-13,emergencia,regular,regular,3580737,queja_usuario,comentario sobre el mantenimiento 14642
mnt-14643,2023-10-30,correctivo,malo,malo,5492708,preventivo,comentario sobre el mantenimiento 14643
mnt-14644,2024-05-15,preventivo,regular,regular,9285410,preventivo,comentario sobre el mantenimiento 14644
mnt-14645,2024-02-27,correctivo,regular,malo,59555,preventivo,comentario sobre el mantenimiento 14645
mnt-14646,2024-03-16,preventivo,regular,malo,20645,preventivo,comentario sobre el mantenimiento 14646
mnt-14647,2024-06-16,preventivo,regular,malo,9167251,queja_usuario,comentario sobre el mantenimiento 14647
mnt-14648,2024-09-11,preventivo,regular,bueno,9272164,preventivo,comentario sobre el mantenimiento 14648
mnt-14649,2024-05-23,emergencia,malo,bueno,21429,preventivo,comentario sobre el mantenimiento 14649
mnt-14650,2024-03-07,emergencia,malo,malo,53218,queja_usuario,comentario sobre el mantenimiento 14650
mnt-14651,2024-06-13,correctivo,bueno,malo,9243119,preventivo,comentario sobre el mantenimiento 14651
mnt-14652,2024-02-11,emergencia,bueno,malo,20598,queja_usuario,comentario sobre el mantenimiento 14652
mnt-14653,2023-12-14,correctivo,regular,bueno,3997069,queja_usuario,comentario sobre el mantenimiento 14653
mnt-14654,2024-02-20,correctivo,regular,malo,53106,preventivo,comentario sobre el mantenimiento 14654
mnt-14655,2024-02-03,emergencia,bueno,regular,20403,preventivo,comentario sobre el mantenimiento 14655
mnt-14656,2024-01-24,correctivo,malo,malo,25612,preventivo,comentario sobre el mantenimiento 14656
mnt-14657,2024-05-03,correctivo,regular,regular,25803,queja_usuario,comentario sobre el mantenimiento 14657
mnt-14658,2024-09-25,correctivo,regular,regular,19104,queja_usuario,comentario sobre el mantenimiento 14658
mnt-14659,2023-11-30,emergencia,regular,regular,3531310,queja_usuario,comentario sobre el mantenimiento 14659
mnt-14660,2024-08-09,emergencia,malo,bueno,9271300,queja_usuario,comentario sobre el mantenimiento 14660
mnt-14661,2024-05-26,correctivo,malo,bueno,3530747,preventivo,comentario sobre el mantenimiento 14661
mnt-14662,2024-01-21,emergencia,malo,malo,20518,queja_usuario,comentario sobre el mantenimiento 14662
mnt-14663,2024-03-10,correctivo,regular,bueno,9433289,queja_usuario,comentario sobre el mantenimiento 14663
mnt-14664,2024-06-01,correctivo,bueno,malo,5241083,preventivo,comentario sobre el mantenimiento 14664
mnt-14665,2024-05-22,preventivo,malo,bueno,59499,queja_usuario,comentario sobre el mantenimiento 14665
mnt-14666,2023-07-11,correctivo,regular,bueno,59652,queja_usuario,comentario sobre el mantenimiento 14666
mnt-14667,2024-02-17,preventivo,malo,bueno,9290934,queja_usuario,comentario sobre el mantenimiento 14667
mnt-14668,2024-10-01,correctivo,malo,regular,59226,queja_usuario,comentario sobre el mantenimiento 14668
mnt-14669,2024-05-31,preventivo,regular,regular,5229199,queja_usuario,comentario sobre el mantenimiento 14669
mnt-14670,2024-03-14,correctivo,regular,regular,58574,queja_usuario,comentario sobre el mantenimiento 14670
mnt-14671,2023-03-12,emergencia,bueno,malo,59173,preventivo,comentario sobre el mantenimiento 14671
mnt-14672,2024-03-10,emergencia,regular,regular,9426988,queja_usuario,comentario sobre el mantenimiento 14672
mnt-14673,2024-07-31,emergencia,malo,bueno,22250,preventivo,comentario sobre el mantenimiento 14673
mnt-14674,2024-09-26,preventivo,bueno,regular,22429,queja_usuario,comentario sobre el mantenimiento 14674
mnt-14675,2023-09-11,preventivo,bueno,bueno,59282,preventivo,comentario sobre el mantenimiento 14675
mnt-14676,2024-05-16,preventivo,malo,malo,19322,preventivo,comentario sobre el mantenimiento 14676
mnt-14677,2024-07-22,preventivo,regular,regular,9473443,queja_usuario,comentario sobre el mantenimiento 14677
mnt-14678,2024-09-28,emergencia,regular,regular,8804534,preventivo,comentario sobre el mantenimiento 14678
mnt-14679,2024-01-01,preventivo,malo,bueno,3580719,preventivo,comentario sobre el mantenimiento 14679
mnt-14680,2024-04-07,preventivo,malo,bueno,8804875,preventivo,comentario sobre el mantenimiento 14680
mnt-14681,2024-05-02,preventivo,regular,malo,59333,queja_usuario,comentario sobre el mantenimiento 14681
mnt-14682,2024-02-25,correctivo,regular,regular,59599,queja_usuario,comentario sobre el mantenimiento 14682
mnt-14683,2024-02-26,preventivo,malo,regular,35033,preventivo,comentario sobre el mantenimiento 14683
mnt-14684,2024-01-30,emergencia,bueno,regular,9289327,preventivo,comentario sobre el mantenimiento 14684
mnt-14685,2024-09-11,preventivo,malo,malo,24724,queja_usuario,comentario sobre el mantenimiento 14685
mnt-14686,2024-07-06,preventivo,bueno,malo,4749980,queja_usuario,comentario sobre el mantenimiento 14686
mnt-14687,2024-06-09,emergencia,bueno,malo,7869826,preventivo,comentario sobre el mantenimiento 14687
mnt-14688,2024-08-06,emergencia,bueno,malo,9403070,preventivo,comentario sobre el mantenimiento 14688
mnt-14689,2023-11-07,preventivo,bueno,malo,58099,preventivo,comentario sobre el mantenimiento 14689
mnt-14690,2023-10-19,correctivo,regular,regular,52235,preventivo,comentario sobre el mantenimiento 14690
